,cCFOPEntrada,cNaoGerarFinanceiro,cNaoGerarMovEstoque,cUnidade,codigo_local_estoque,nQtdeRecebida,cAtualizarAtuPre,cSitTribCOFINS,cTpCalcCOFINS,nAliqCOFINS,nBCCOFINS,nValCOFINS,cAdicionarNovo,cAssociarExistente,cCFOP,cCodigoProduto,cDescricaoProduto,cEAN,cIgnorarItem,cNCM,cUnidadeNfe,nIdItPedido,nIdItem,nIdProduto,nPrecoUnit,nQtdeNFe,nSequencia,vDesconto,vTotalItem,cCOFINSCusto,cFreteCusto,cICMSCusto,cICMSSTCusto,cIPICusto,cOutrosDespCusto,cPISCusto,cSeguroCusto,nAliqCredCOFINSCusto,nAliqCredPISCusto,nValorICMSSTCusto,cOrigem,cSitTribSN,nAliqCredSN,nCredSN,cCEST,cEnqIPI,cSitTribIPI,nValIPIDev,cCategoriaItem,vAproxTributosIt,cSitTribPIS,cTpCalcPIS,nAliqPIS,nBCPIS,nValPIS,cModBC,cSitTrib,nAliq,nBC,nValor,nValorDif,nValorOpProp,cNumFCI,cTpCalcIPI,nAliqIPI,nBCIPI,nValIPI,nIdPedido,nNumPedCompra
275,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,,,,
276,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,4142.52,,,
277,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,4142.52,621.38,,
278,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,4142.52,621.38,2227612310.0,
279,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,4142.52,621.38,2227612310.0,IW492118056709 
280,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1.102,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1.102,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1.102,N,N,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1.102,N,N,M2,2202474859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1.102,N,N,M2,2202474859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1.102,N,N,M2,2202474859.0,507.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1.102,N,N,M2,2202474859.0,507.37,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1.102,N,N,M2,2202474859.0,507.37,N,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,1.102,N,N,M2,2202474859.0,507.37,N,01,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,,,,,,,,,,,,,,,,,,,,,,,,,
325,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,,,,,,,,,,,,,,,,,,,,,,,,
326,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,,,,,,,,,,,,,,,,,,,,,,,
327,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,,,,,,,,,,,,,,,,,,,,,,
328,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,,,,,,,,,,,,,,,,,,,,,
329,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,,,,,,,,,,,,,,,,,,,,
330,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,,,,,,,,,,,,,,,,,,,
331,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,,,,,,,,,,,,,,,,,,
332,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,,,,,,,,,,,,,,,,,
333,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,,,,,,,,,,,,,,,,
334,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,,,,,,,,,,,,,,,
335,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,,,,,,,,,,,,,,
336,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,,,,,,,,,,,,,
337,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,,,,,,,,,,,,
338,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,,,,,,,,,,,
339,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,,,,,,,,,,
340,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,,,,,,,,,
341,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,,,,,,,,
342,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,,,,,,,
343,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,,,,,,
344,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,,,,,
345,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,,,,
346,1.102,N,N,M2,2202474859.0,507.37,N,01,B,0.0,0.0,0.0,N,S,5.101,sw-20952A,"Porcelanato Peroba Mel Hd 16X100,7",7898631986120,N,6907.21.00,M2,2227612315.0,2227612315.0,2195567200.0,32.99,507.37,1.0,0.0,16738.13,N,N,N,N,N,N,N,N,7.6,1.65,0.0,0,400,3.02,89.69,10.031.00,999,51,0.0,2.01.01,2163.63,01,B,0.0,0.0,0.0,0,00,12.0,16738.13,2008.58,0.0,0.0,C2458A0B-7F13-4B21-8748-D6C1F0E69978,B,15.0,4142.52,,,
